bottom1_c02_frac,bottom1_ethane_frac,bottom1_isobutane_frac,bottom1_isopentane_frac,bottom1_methane_frac,bottom1_molarflow,bottom1_nbutane_frac,bottom1_npentane_frac,bottom1_propane_frac,bottom2_c02_frac,bottom2_ethane_frac,bottom2_isobutane_frac,bottom2_isopentane_frac,bottom2_molarflow,bottom2_nbutane_frac,bottom2_npentane_frac,bottom2_propane_frac,c1_duty,c2_duty,c3_duty,compr_duty,cooler_duty,exp_duty,heater_duty,liquid_molarflow,product1_methane_frac,product1_molarflow,product1_n2_frac,product2_c02_frac,product2_ethane_frac,product2_isobutane_frac,product2_methane_frac,product2_molarflow,product2_nbutane_frac,product2_propane_frac,product3_c02_frac,product3_ethane_frac,product3_isobutane_frac,product3_isopentane_frac,product3_molarflow,product3_nbutane_frac,product3_npentane_frac,product3_propane_frac,product4_isobutane_frac,product4_isopentane_frac,product4_molarflow,product4_nbutane_frac,product4_npentane_frac,product4_propane_frac,r1_duty,r2_duty,r3_duty
0.0089225585947451,0.49025304736376,0.12098824347632,0.014221163426116,0.0048629651044114,57.389034064971,0.053330732238547,0.017080043422857,0.29034124637324,4.89400940963439e-09,3.1537035382479e-06,0.4164809854279,0.048973132377869,16.665029991975,0.18364591767093,0.058818206008192,0.29207859991751,6159.3753455278,3641.153089061,1472.7337530847,17.3931999420339,1093.38409689745,541.295989739912,-1217.31581809958,13.983619960987,0.89193643619323,188.69759390054,0.10806356349635,0.012573835733194,0.69087254361417,6.7044309830008e-05,0.0068529820808952,40.724004072997,3.3023055627396e-06,0.28963028854417,5.55196097899331e-09,3.577688035477e-06,0.47082776510702,0.00030912970334971,14.690091496003,0.19746603390634,4.9807497062826e-05,0.33134368054617,0.012235904876549,0.41094827766425,1.9749384959721,0.080848398700336,0.4959523999536,1.5018805200034e-05,-4345.5718341498,-4325.7973015589,-1431.8638296996
0.0093058483677827,0.46617517527678,0.12814311406228,0.015384047204732,0.011852698134807,58.935392704547,0.056732245631169,0.018536581376825,0.29387028994562,7.06594246552941e-08,4.293129375477e-05,0.25603914441947,0.03073922693664,29.495369566737,0.11335773824118,0.037038379851471,0.56278250859595,3159.8910805774,1359.3095386059,2594.2391576015,19.5963278621874,1168.21743381674,569.950634782847,-780.51849864808,14.3904194012259,0.89356483183838,205.12941634479,0.10643516309874,0.018629120681341,0.93318373499819,6.64269939164569e-06,0.023727679020354,29.44002313781,2.9865844587215e-07,0.024452523751623,7.3358135040453e-08,4.4570977619921e-05,0.26581122805695,0.023337341592002,28.410289968344,0.11765988113022,0.0088700135520099,0.58427689133088,0.00017979955569793,0.22454040311129,1.0850795983928,0.00071610027088446,0.77456164304416,2.0540178347767e-06,-1200.8999408965,-1890.7989636942,-2500.6202186211
0.0088345278677907,0.44584212577815,0.12454768398458,0.015666780855854,0.030599392144816,61.250004097207,0.055710743739076,0.019222455938591,0.29957628969114,3.8973743927184e-08,1.9857763438094e-05,0.26288923297893,0.033071912286871,29.015267234586,0.11760188698523,0.04057779277135,0.54583927823961,9017.5931574793,1429.1492018938,2629.3288871241,22.0402740893384,1273.33999378654,507.877506295166,-860.017950220469,13.9190843522477,0.89209243964838,199.68091763519,0.10790756013374,0.016786665257257,0.84713754518932,2.3105655969724e-05,0.058142646075076,32.23473686262,1.0269465837879e-06,0.077909010190127,3.9833015074681e-08,2.029557618997e-05,0.26868265839908,0.030880173223354,28.389354965714,0.12018539692997,0.022357837638983,0.55787359839855,0.00011819236728817,0.1324821003055,0.62591226887155,0.0004222288888559,0.86697599097827,1.4874600289724e-06,-7164.3672313619,-1956.4889793921,-2567.5882194258
0.0099734841419219,0.54951610853265,0.14011168606106,0.017083858070374,0.014724486066972,51.280169525944,0.062189113256989,0.020331216733846,0.18607004713618,3.419992518096e-08,2.0839434219688e-05,0.35633999929767,0.0434523290802,20.161476761348,0.15817498282019,0.051711898388369,0.39029991677866,8541.4924340198,1169.2468509961,2086.6928400173,18.8851794604224,963.271074514665,533.786145300523,-834.938018692569,11.9653489914281,0.89629732630118,196.15159440914,0.10370267349903,0.016435178430849,0.90552836729671,1.9615137336862e-05,0.024264327188737,31.118692764595,8.68593898354199e-07,0.053751642781195,3.6097846445549e-08,2.1995916437426e-05,0.37610434063842,0.03295387868224,19.10144411116,0.16691018534475,0.012050053318445,0.41195951000106,0.00019298711264904,0.23263099599789,1.0600326501876,0.00076947032835283,0.76640546652313,1.0800379237102e-06,-6598.9879097466,-1691.8715007653,-2029.6082082695
0.0098740549019602,0.47603423442689,0.1364156999207,0.016320352343601,0.0081465323712459,51.325089701347,0.060328090543305,0.019521847000763,0.27335918849154,0.00021236125540308,0.09033718795107,0.24521503179531,0.029336768670845,28.552686131083,0.10844319997209,0.035091638797504,0.49136381151621,7346.2013337341,1294.7011814548,2999.9266921285,17.8140779985319,1012.58775120818,541.210117199108,-596.99415832322,12.8139345626762,0.89552934017132,193.02292946871,0.10447065963087,0.021988160703537,0.95963214170688,8.6672311444357e-09,0.018360885904568,22.772403570264,2.9319250834467e-10,1.8802724525914e-05,0.00022657407805749,0.096383236494783,0.261565490361,0.002047508364084,26.761597184145,0.11527815927919,0.0002496929175243,0.524249338461,0.00091428353350223,0.43707988840281,1.7910889469373,0.0063185014170159,0.55568338621064,3.9399666091786e-06,-5483.7638955972,-1683.9557437723,-2917.3884634273
0.0095967659969611,0.48117963493001,0.13190655786782,0.015676129404211,0.0058654197904294,58.110726257815,0.058261452334416,0.018753160839984,0.27876087883617,0.00023849836665343,0.094809852573487,0.237152106853,0.028183794326102,32.321810682881,0.10474708017622,0.033715926581826,0.50115274107271,4070.8605798236,1082.7778799332,2772.5555959621,19.1229793445239,1128.83131708211,599.881409373521,-677.555079433865,14.3856453308838,0.89458340219495,210.52346687565,0.10541659642289,0.021325687045436,0.96542531496766,1.4529456769203e-08,0.013216678362791,25.788915574934,4.94612115977621e-10,3.2304599927314e-05,0.00024946877080867,0.09917089893853,0.24804937812002,0.015229364770067,30.900456812542,0.10951514483614,0.0035811793005426,0.52420456521158,0.00024372687567815,0.309815133793,1.4213538703394,0.0010886109049602,0.68885007752824,2.4504929754622e-06,-2035.5080097008,-1515.8314375003,-2675.7790590656
0.0091182192079714,0.43802893223609,0.12474867748486,0.014879069819403,0.033724023013067,54.513256854184,0.055151494870962,0.017945019639779,0.30640456372786,5.6374535052254e-05,0.022481568305006,0.23489442706385,0.028016414878515,28.951118770076,0.10384702649613,0.033789418379893,0.57691477029101,5711.0913359527,940.35299540302,2527.6079832831,17.636959972108,1070.25469668199,516.467972586032,-651.073889295919,13.3433253108688,0.89277064491496,184.5805745449,0.10722935475683,0.019381466382419,0.90866879224601,9.40315667559661e-09,0.071919114277847,25.562138084108,2.8261504915183e-10,3.0617407901597e-05,6.0480109806611e-05,0.024118828000867,0.2512577016144,0.00010390343548872,26.985828673237,0.10551841342486,1.3516448118482e-05,0.61892715691223,0.010206714064166,0.41128922021053,1.9652900968384,0.080896842498751,0.49757372208463,3.3500608642121e-05,-3884.0577637272,-1402.6297045106,-2476.0757448823
0.0096061232464549,0.45767606626334,0.13118479023479,0.015497778376409,0.0075944102265738,65.455398304267,0.057868475228753,0.018570602415252,0.30200175400843,1.1937500433581e-08,6.22807885837399e-06,0.35644776107503,0.042126520926172,24.080154310419,0.15729270224585,0.05047916770792,0.39364760802854,5791.6454546935,2613.3697591207,1782.0889548604,21.5444658617383,1292.78862342342,674.693974367171,-1215.31420688591,16.6240918649808,0.89444578105316,237.11610887809,0.10555421838892,0.015196824846055,0.72403728294939,8.3035268637166e-05,0.01201431336974,41.375243993849,4.1462641905473e-06,0.24866439339758,1.2837633411172e-08,6.6976996935079e-06,0.38329478331377,0.020023538685927,22.391732886913,0.16902755694881,0.0043174425115985,0.42332996800243,0.00040432454805562,0.33525480170765,1.6884214235056,0.0016658308893953,0.66267290036248,2.1424924021171e-06,-3512.6629673386,-3318.2066572007,-1721.5283357863
0.0094334420350391,0.40660563885642,0.13020975141005,0.015746396753124,0.039733408503912,54.491203630086,0.057730446480146,0.019060561951113,0.3214803540102,4.86582856535821e-09,2.2914966925412e-06,0.4083401038671,0.049401115190224,17.368838598829,0.18110940722064,0.059798640520422,0.30134843683881,5766.37124057,3460.6145976102,1553.1117801211,18.9577177984664,1114.22488182977,525.450309052536,-1105.54883042151,13.5395940746624,0.89395790893121,192.99807165022,0.10604209072988,0.01384716533971,0.59684750273071,7.79239257772401e-05,0.058323904037103,37.122365031257,3.8104172099123e-06,0.33089968971617,5.60902520236631e-09,2.6414951648598e-06,0.46711757751449,0.0001608232522648,15.067465137486,0.18531642156221,3.0991299663768e-05,0.34737153926686,0.023514453861586,0.3717852884302,2.3013734613443,0.15356540102494,0.45110712833705,2.7728346148256e-05,-3878.8914721283,-4153.2636785266,-1523.6554196626
0.0098064092309829,0.39642590105473,0.13453080210109,0.01607338285587,0.030988812128713,50.941649621725,0.059481233514139,0.019370342286504,0.33332311682797,7.16680355746499e-09,3.2359626357024e-06,0.42298478228414,0.050570771262556,16.19125869472,0.18712820201143,0.060943819226081,0.27836918208594,8551.4864393535,2342.3344804283,1523.9711897627,17.9339387939357,1052.10876857184,524.348897958124,-1052.84052716084,13.2176748777047,0.89504306620107,189.48282087375,0.10495693367601,0.014375508701254,0.58113121670357,0.00013136394944039,0.045427437527816,34.750390927005,6.64821955787829e-06,0.35892781786998,8.27749736455742e-09,3.7374642462679e-06,0.48511075863712,0.00016687992504443,14.018678185668,0.19318041657382,3.1428470511278e-05,0.32150677065127,0.022113988494149,0.37580425600348,2.1725805090522,0.14807600028753,0.45398389171225,2.1863502504743e-05,-6708.7285661346,-2997.1115781084,-1488.0445034423
0.0088498439168984,0.43253025311392,0.12500555386577,0.015756151796579,0.043848281210206,56.057896480113,0.05593621841908,0.019331317589477,0.29874238008807,1.1158975511279e-08,5.9200940837127e-06,0.39559621929456,0.049898546207918,17.701047069373,0.177131270267,0.061220838918983,0.31614719405774,5210.3836843551,1731.1800967162,1552.8233723518,20.2291825500056,1160.5554789416,466.304251585322,-1123.03736402332,12.664819928347,0.8922010235092,183.23849396414,0.10779897593124,0.012933894318178,0.63213302799466,0.00013246915209707,0.064083532614685,38.356849410742,6.72080560758371e-06,0.29071034833674,1.2547748504373e-08,6.6568701909949e-06,0.44458625707145,0.0020213710147039,15.741912152688,0.1976274253313,0.00026594405969874,0.35549233310408,0.0019546824309358,0.43459807625526,1.9591349166841,0.012441907676664,0.55100160203371,3.7316033927868e-06,-3471.3924372697,-2418.0192008249,-1509.81443175
0.008935371173078,0.45615711593292,0.12411784579845,0.015198263190154,0.025631440656691,61.676724268985,0.055194817556362,0.0184757284294,0.29628941726294,1.8508730358964e-08,1.0151236717235e-05,0.31945376310871,0.0391308129542,23.955009366968,0.14210403916253,0.04756927324829,0.45173194178023,7126.0887254383,1894.6741437115,1804.5442560371,20.8830955743667,1239.54988173277,545.754192773622,-1072.32199454037,14.4637788259207,0.89230160620923,203.75601575095,0.10769839348168,0.014609727638519,0.74583124242883,7.0629436988892e-05,0.041908574513846,37.721714902017,3.4980851891596e-06,0.19757632474893,2.0362395166658e-08,1.116789151161e-05,0.35078788722932,0.00036532661683793,21.774295830682,0.15181397824523,5.0142236693717e-05,0.49697147741736,0.0065843790788704,0.42620190213312,2.1807135362853,0.04515086695416,0.52204498686439,1.7864969281796e-05,-5184.6510035371,-2545.2216036751,-1755.2933418439
0.010269356310335,0.44881805185362,0.14212367467382,0.017049227370404,0.010510904930065,51.318473734085,0.062876327534702,0.020401014976503,0.28795144235055,2.0587146533194e-08,9.56487575415251e-06,0.35283447087862,0.042343661076207,20.662838250109,0.15615323841209,0.050668205173254,0.39799083899669,5834.6557754489,1471.5151249778,1997.0868745234,18.8250787520908,1045.55126337391,562.239015741289,-885.165774276001,13.2344998432425,0.89663294869105,202.85918156607,0.10336705096905,0.017191203453835,0.75132873294391,9.81374463573879e-05,0.017595577109687,30.655635483975,4.8296485707593e-06,0.2137815151305,2.2829858903683e-08,1.0606849418018e-05,0.39049004358532,0.00037381751453476,18.633005322698,0.16772933858601,5.0763595454436e-05,0.44134540703914,0.0071722825601563,0.4276090227194,2.0298329274119,0.049889546989082,0.51531484852352,1.429920766793e-05,-3890.6802955353,-1998.7048647551,-1966.106105742
0.010564913019238,0.48483350156501,0.14723440038509,0.01774091915334,0.024344851609516,47.786109370809,0.065168765205647,0.021088393506196,0.22902425555596,7.55439315673399e-05,0.035967459125611,0.29552786043182,0.035609449782378,23.807430559632,0.13080629297748,0.042328477068185,0.45968491663915,3003.2301794014,1465.5847962612,2656.2160459078,18.3685487759463,940.099005379154,538.323334661993,-619.765511444143,12.0551342428506,0.89766760870191,196.23452690362,0.10233238668982,0.020979370302336,0.93049388262498,6.0043660511782e-09,0.048515839854821,23.978678811177,1.966736992504e-10,1.0901016772085e-05,7.85462231964719e-05,0.037396889659169,0.30726716708461,0.028942116479543,22.89743321323,0.13598176412125,0.012379695237936,0.47795382114875,0.00014239807898275,0.20337347724049,0.90999734640223,0.00058063536672652,0.79590235888173,1.1303586818316e-06,-1054.0633995128,-1915.3124723493,-2576.8963876289
0.0088857711209424,0.45959911023422,0.1259581116792,0.015874915139965,0.039456252506282,62.54019154206,0.056360253870109,0.019400195121623,0.27446539032765,1.0765330963815e-08,5.7079237306948e-06,0.32733252850215,0.04126349194653,24.060498362052,0.14649334904608,0.050426715569065,0.43447819624677,5434.3216899036,2583.2175411702,1962.9759945159,22.2838616478144,1265.06748530052,531.942122598289,-1070.42071251619,13.8479444629739,0.89248853858533,205.73461951091,0.10751146071729,0.014441839915882,0.74697266731606,4.3156895522205e-05,0.064127371784887,38.479693180007,2.0293116312647e-06,0.17441293310066,1.1744508988212e-08,6.22709712070869e-06,0.35704536593498,0.0081593826796471,22.05449626412,0.15951380344347,0.0012786705618647,0.47399653853803,0.00066204952217024,0.40521847168702,2.0060020979319,0.0033431669011725,0.59077279722024,3.5146693548142e-06,-3460.1536656887,-3240.8579087678,-1933.7158501842
0.010253756450102,0.45140586432663,0.14369202079267,0.017594748188087,0.014513993770378,48.454710437613,0.063852822377466,0.021161897377977,0.2775248967167,2.7081264558213e-08,1.2050135918738e-05,0.33304220399743,0.040792020449761,20.899880852846,0.14803317622081,0.049062174239773,0.42905834787476,4850.2586277376,1194.1934473626,1613.5148195121,18.7310150081492,1005.48050681918,513.117433757706,-774.427586124086,12.1467233625144,0.89677160935829,191.48710743992,0.10322839009964,0.01803103999565,0.79378058029198,7.3049609580486e-05,0.025522617324135,27.554829584766,3.4211826765396e-06,0.16258928894508,3.0298813678878e-08,1.3481823210231e-05,0.37018739801253,0.00013638730836067,18.680441119047,0.14960865750038,2.4297243264295e-05,0.48002974781313,0.02040086412791,0.38297980268261,2.2194397337991,0.13477276343504,0.46180110061802,4.5469135863234e-05,-3033.6583953735,-1652.5082936705,-1591.8115659574
0.0094257868910854,0.51657941640748,0.13152334464296,0.015990347577043,0.0085426189225481,69.095845715175,0.058376136417672,0.019186587552609,0.24037576158861,7.5633628609353e-09,4.1104202331266e-06,0.35691896427371,0.043400383004332,25.45752996194,0.15843975307488,0.052075495428393,0.38916128623506,4928.5928606522,3260.2748133092,1943.4510889387,23.6414455284186,1328.81915482013,676.046618520356,-1223.91602571192,16.1256113028429,0.8943408591835,245.25588330993,0.10565913933245,0.014924556853609,0.81793686137766,3.3032880011469e-05,0.013526174650204,43.638315753234,1.4609372247923e-06,0.15357791225428,8.18110995431859e-09,4.4461439270997e-06,0.38603054759246,0.018079434725363,23.53525843541,0.1712153382554,0.0037239391057494,0.42094628599595,0.00049239878614024,0.35341645146639,1.9222715265296,0.0020223605966597,0.64406593881332,2.8503374606379e-06,-2560.9608313023,-3934.8750825385,-1924.5401756229
0.010357249954343,0.51311237745273,0.14397660342053,0.017283557996051,0.0070696877674951,56.616473042655,0.063685472873279,0.020532502298876,0.2239825482367,1.6929270761424e-08,9.30467922693599e-06,0.37834047941732,0.045428168946556,21.540248164477,0.16738693577572,0.053967709211302,0.35486738504044,10499.031692099,1842.4759480426,1847.9646868523,21.01710824094,1098.3549746879,627.240592013005,-986.671584123642,14.1299526735704,0.89710966393971,226.70284962841,0.10289033591593,0.016717608589512,0.82820807443938,5.4158259456384e-05,0.0114111706454,35.076224878178,2.5864028194336e-06,0.14360639950442,1.8497463668617e-08,1.0166590625295e-05,0.41334114702521,0.013881039383025,19.714092023759,0.18267545650977,0.0023528762061402,0.38773929578758,0.00049414986032974,0.38599215263572,1.8261561407172,0.0023411826700159,0.61117064405149,1.8707824046713e-06,-8287.321276399,-2435.6757585787,-1792.4615486683
