Inlet1,Inlet2,Inlet3,Outlet
17.5415930920989,15.0564062144564,34.4665406457105,67.0645399522658
53.8493763703259,38.3931109235034,92.3077563158111,184.55024360964
91.5180358418594,16.3652010240862,51.3694823536948,159.252719219641
62.5294645213782,80.0805547670248,44.7747211025145,187.384740390918
97.4109581706986,63.3951122693725,86.6119889682498,247.418059408321
51.5906309773035,65.0063955307726,89.2885614346744,205.885587942751
82.8557515431499,57.8722275441045,33.9583178405742,174.686296927829
40.1271777595172,24.6364147859848,40.1289715527334,104.892564098235
21.169999538459,98.0256961753609,95.8824803828032,215.078176096623
60.2433873548167,61.952421667601,75.5399000562693,197.735709078687
69.8366905980413,68.089885059049,28.8699928561517,166.796568513242
31.8075023155869,35.1169614696228,69.7339296643259,136.658393449536
11.8426673163879,28.7776625424751,18.6968337727511,59.3171636316142
27.1213485676902,46.1985364767629,91.1470494903463,164.4669345348
15.822143856792,46.4379505024886,62.9485995177052,125.208693876986
65.7384755989447,38.4373181692075,56.5157094549376,160.69150322309
56.2814509301989,71.5720970662426,21.2141865853051,149.067734581747
54.2441730217757,99.8733096098618,44.1777578311493,198.295240462787
38.3910498473551,42.2447365415784,31.6085732706892,112.244359659623
54.0248827535653,97.2959590234535,94.0464422190509,245.36728399607
18.1481233247426,91.8890233813214,72.7068764575848,182.744023163649
93.2255564667655,81.2072079579281,35.4780578984347,209.910822323128
13.1851418550039,12.2143986745085,92.385689878293,117.785230407805
75.8942418818977,65.7064803045263,53.5608719303771,195.161594116801
29.500994215144,46.5433888043963,56.1273772672554,132.171760286796
38.964414561494,18.160677058632,93.6358282098201,150.760919829946
88.8713976378182,36.786389964479,55.0000886277607,180.657876230058
30.6795685446742,98.6646671163087,33.6584543230801,163.002689984063
85.483307026258,78.9633276947011,36.4657781865421,200.912412907501
90.6676009545401,11.6890643345757,75.6307335973004,177.987398886416
35.1350399042413,45.331666502338,18.3164436876588,98.7831500942381
87.3854699829044,82.8593162802435,60.084229827563,230.329016090711
35.8042860191124,63.6402043226502,97.057796939805,196.502287281568
91.6679241825112,20.1175977950345,33.8465302686472,145.632052246193
12.7823510978654,47.33730473564,37.3838418128833,97.5034976463887
44.8583741306278,90.3866890077426,36.8150638234433,172.060126961814
16.9006526426426,96.8622394611306,19.4040934131678,133.166985516941
52.1526015093404,20.8215099906998,51.5961861934816,124.570297693522
15.0496592545282,11.0197830225387,82.2728831982998,108.342325475367
98.4521216712655,72.3224258181564,67.766999721933,238.541547211355
45.3760694356191,21.1789333461604,93.9876389200893,160.542641701869
76.4900155783931,72.4015312468055,21.6806315388951,170.572178364094
57.4479052718919,62.6011623616356,18.1461324967412,138.195200130269
61.9920150163914,95.9311093408341,63.3026453278388,221.225769685064
74.1073246844405,33.9596565886111,68.9913584005541,177.058339673606
58.5906213155265,18.901437630395,87.8817175464734,165.373776492395
58.9818503903973,25.5387291106274,25.0207242675477,109.541303768572
78.1743823530551,38.7310216439613,40.5504239993511,157.455827996367
80.7712033805921,34.9441047690593,73.9529170413669,189.668225191018
16.2855075544453,43.1010936600699,28.0354609396936,87.4220621542088
36.8807090276814,11.8307103233355,45.8758815713799,94.5873009223967
17.8696888895077,47.289379182007,55.3632885728666,120.522356644381
35.41333947804,88.3561540153447,49.9030678484565,173.672561341841
14.1855444974099,57.4193032183375,25.9702045633463,97.5750522790937
39.0566843157027,31.9341251980629,90.0199634281401,161.010772941906
95.8151435027504,24.7037830771274,84.9889272565179,205.507853836396
33.0326677891521,34.0353058454731,53.9832317216899,121.051205356315
49.4256562892816,91.4325876336259,58.641606197214,199.499850120121
46.0109839307915,14.6159354814043,83.307077526702,143.933996938898
15.5388361999539,37.0888429482089,79.1850753511484,131.812754499311
54.6477217269529,17.2427997637806,34.356618280915,106.247139771648
16.5537639456384,75.9977824939794,48.190856316522,140.74240275614
26.4271633135271,61.9358025161105,67.4350448873999,155.798010717037
25.4654855064611,59.0992585837419,54.6830906570715,139.247834747275
43.1193116245161,30.3842270299006,87.8200209134622,161.323559567879
95.3653017488143,72.7619277822763,11.6351555872391,179.76238511833
17.4735159726455,39.6426446460395,38.2581102569186,95.3742708756036
84.7900743905402,78.3423251026636,15.4644889233559,178.59688841656
47.1988848743199,10.1538141716843,95.376508913093,152.729207959097
94.0893515393196,12.3026287770785,46.7304133809001,153.122393697298
17.2408321658634,49.7800794423909,22.0011534333023,89.0220650415566
39.5546810221701,39.5240701379664,24.5714919458638,103.650243106
25.2403440859323,47.0138840068539,22.3523261815985,94.6065542743847
25.2599443400571,83.6212803860897,69.679219619517,178.560444345664
75.5888890038527,38.7255114380748,16.4899957128898,130.804396154817
30.7418715082247,56.7914268064144,46.5055597135223,134.038858028161
59.6376302141892,62.9451517640896,85.8317699125341,208.414551890813
55.6104854801161,99.5301840862944,10.7316410422335,165.872310608644
74.7464386300518,94.1769059505547,28.1345350801407,197.057879660747
69.9165889475243,24.3870369446478,83.9566125978259,178.260238489998
96.9039224443747,24.2433589236678,58.1070871659084,179.254368533951
12.1630008169811,54.2078609034273,59.5025844956893,125.873446216098
78.7355492225149,79.2090511297293,91.0784319225945,249.023032274839
65.3736304128511,81.5989338516672,92.6264146322203,239.598978896739
24.4919584721587,61.1729944104214,21.3416039980295,107.00655688061
30.1331720002529,50.4534822262151,21.8976895830639,102.484343809532
17.1518237912782,64.6073860913947,81.9393020332783,163.698511915951
34.2953531541363,95.9558430996535,71.0559016658904,201.30709791968
79.3833154734738,45.2192805192889,91.434686927262,216.037282920025
90.4288798645687,48.7841563992395,74.336900577261,213.549936841069
73.0854222472686,76.0482643304278,13.6057819838243,162.739468561521
40.4309078776742,67.9789484540966,56.401456090892,164.811312422663
50.0902264424999,44.8334903199753,92.3181265788279,187.241843341303
61.9198068497649,74.4984844364398,20.4650298602959,156.883321146501
26.6673692837152,18.6068007856716,90.7767052615439,136.050875330931
47.1155089224495,42.8209752274993,68.6446645537456,158.581148703694
20.27316903482,29.2274877821353,22.3029609307113,71.8036177476666
78.4073990638204,91.3675796792096,14.6248075702505,184.399786313281
39.1561101506179,73.6092946876776,59.3174394319684,172.082844270264
72.3422357442914,95.1000293722058,63.9370358925738,231.379301009071
59.6789572539467,94.5494899694978,48.4600164689031,202.688463692348
81.8063143982373,26.5065300984607,77.8485667847789,186.161411281477
18.7551377433802,78.4484621482442,47.4373565925328,144.640956484157
27.9612757679707,22.490741759784,64.6166746956121,115.068692223367
97.4029227950186,47.5986953008856,77.483040349854,222.484658445758
95.5768880842916,94.5895954893814,88.5867933684734,278.753276942146
97.0519010674306,45.1929043162608,88.7804281405879,231.025233524279
70.9953193145606,80.3190337776358,34.3048879730685,185.619241065265
43.3901978722888,30.8785714251746,44.1944303859467,118.46319968341
58.2482586760989,50.7045472831233,97.6506268531485,206.603432812371
47.7544698965611,99.8364876538596,73.1181296850818,220.709087235502
78.3472254250095,32.0180648017807,61.3889933567678,171.754283583558
32.8540152641487,33.1975685675472,35.4646556889291,101.516239520625
35.3933060036798,19.6955634992456,46.6350033252306,101.723872828156
43.5978332879905,29.1788832812864,52.7081571247222,125.484873693999
34.8579768925717,67.5662002427276,51.8689282401481,154.293105375447
99.8380193134308,35.5550164089078,10.4565667866866,145.849602509025
38.5029601879252,84.8659347485549,65.2644644026407,188.633359339121
77.5165448147099,22.1165522996019,21.8631192232744,121.496216337586
27.5799833700101,74.1707543281684,12.1848136115427,113.935551309721
32.1055407957709,30.1907928004342,86.0884144579707,148.384748054176
56.0333736166322,42.4603426993932,50.3489274774389,148.842643793464
98.3972365192647,27.7600731336795,86.5024199095456,212.65972956249
75.746799116003,20.5042087257342,95.0673396107356,191.318347452473
47.4602921229018,51.9883966639919,99.3579154665391,198.806604253433
62.6816547712612,80.902853727556,75.4514795834917,219.035988082309
77.7466606291509,71.0988196456763,52.6399932168265,201.485473491654
20.377529427095,70.3935423382795,76.4600454577537,167.231117223128
53.5892604602324,92.7697763838762,95.2359168120923,241.594953656201
35.249602087307,72.478182786416,13.7602837951467,121.48806866887
28.9802497858495,36.5132115418967,12.7890057199811,78.2824670477272
84.9473115763861,62.9244478594093,42.7796075031639,190.651366938959
46.6160946565879,45.3520674080328,38.9040392300401,130.872201294661
38.1511055270359,11.0947234813303,20.9086365747667,70.1544655831328
58.6772102967383,68.3492118241885,83.4703133951711,210.496735516098
60.7763725803393,22.2129588618341,17.6393133836813,100.628644825855
39.2715734326966,71.0040732190241,59.1448714303808,169.420518082101
19.8900455468878,86.6179644266062,15.2800146930563,121.78802466655
41.9313098749931,47.3504269156424,25.9975170638177,115.279253854453
48.1145003001345,60.1450357375714,66.1327141714977,174.392250209204
57.7916346222971,59.1262533198933,92.9257857473018,209.843673689492
63.1211403705122,32.4649800897069,41.0451685227137,136.631288982933
91.8152620325565,53.6302323003352,49.0817232920824,194.527217624974
58.2115017784045,39.1454707085598,36.2999232316337,133.656895718598
