MolarFraction1,MolarFraction2,MolarFraction3,FlowRate,Pressure
0.361554938956828,0.283409479159424,0.355035581883749,13.5185145482088,1410.18410556714
0.273741870511965,0.467588410835443,0.258669718652592,22.6652277003411,1131.14927425056
0.282257791274603,0.456265520242734,0.261476688482663,23.1030204209679,1338.28791716537
0.209457347746446,0.492569427963113,0.297973224290441,21.0806580297942,1263.75568365915
0.292500808602685,0.448598594204257,0.258900597193059,23.8290279467529,1469.00406750328
0.217027955181985,0.463328872730157,0.319643172087858,23.6121050894028,1199.48658274347
0.267342102222645,0.343784989592468,0.388872908184887,24.0780355921421,1556.58413185078
0.243689961538458,0.400943773369006,0.355366265092536,13.0665420580636,1252.15489813873
0.246226131951581,0.479606970377252,0.274166897671166,24.9860943161859,1078.61243544766
0.219886934085654,0.483117052213132,0.296996013701214,21.5280682810015,1582.64012598515
0.23234989362012,0.475549924442315,0.292100181937565,22.0181415759707,1117.49540517298
0.26553128062082,0.466895086158582,0.267573633220598,23.2148513575476,1417.69084376608
0.308749154145929,0.354579453540006,0.336671392314065,13.0791635373647,1232.34564270089
0.236704276935413,0.432710307031029,0.330585416033558,10.9433899310347,1330.03129169979
0.321290233593191,0.410010714030909,0.2686990523759,10.8953923339163,1078.98437543073
0.357936327454555,0.362069632115951,0.279994040429494,12.881672019563,1479.84169376943
0.217583193640095,0.460756786198869,0.321660020161036,17.8532793168645,1255.02305704324
0.26820876809594,0.431997203446991,0.299794028457069,14.0817012404944,1175.37601293168
0.300411543373051,0.404702269302843,0.294886187324106,24.1949231980729,1228.60766015899
0.302687741457506,0.366284664204183,0.331027594338311,10.7871114163804,1109.76865251469
0.279111283730518,0.374369199270003,0.346519516999479,16.2893383106204,1305.34342430938
0.343736524523183,0.375711872248369,0.280551603228448,18.8638817801857,1395.4519036655
0.263678142726573,0.436970621834661,0.299351235438766,16.4897444208191,1111.70453772994
0.297875080239734,0.424170060535125,0.27795485922514,17.9324961456161,1203.80616527394
0.279712235555551,0.424516097383744,0.295771667060705,11.8890478716573,1445.58190003568
0.276813087641728,0.440556225800271,0.282630686558001,13.4708347063468,1408.07317530114
0.393294772500061,0.313715644737346,0.292989582762593,13.8408063496998,1163.00173412039
0.362869758023999,0.377066682881104,0.260063559094897,13.9079039311711,1258.01990553618
0.287528770377798,0.430388901459533,0.282082328162669,18.7431858612306,1242.79859091105
0.290539764669769,0.347086583921543,0.362373651408688,22.0585781742003,1426.97663636075
0.217860281673463,0.508554867845451,0.273584850481087,17.507509132589,1300.2192820522
0.370520485491767,0.317775475718813,0.31170403878942,18.4508859632757,1234.59589844376
0.23016970883262,0.399850456561432,0.369979834605948,21.9408371827045,1220.34935096564
0.309439515948504,0.336602285043406,0.35395819900809,20.2752542099993,1268.41805917154
0.291741467661292,0.453010222333864,0.255248310004844,16.952602054577,1517.64862287683
0.365220990475771,0.377774829913662,0.257004179610567,18.0273555243741,1313.32925830992
0.325433406588108,0.392547141085577,0.282019452326315,19.4973677425695,1217.64518926915
0.227210818336507,0.442756939361782,0.330032242301711,14.0584704405314,1315.79953645366
0.323902762650679,0.356344862504102,0.319752374845219,21.1656664371427,1572.95759158757
0.254346617332528,0.335954318880448,0.409699063787024,24.2435195670969,1510.26175271778
0.317848452845533,0.413694941707753,0.268456605446714,16.5985548337158,1231.2633575995
0.287958419530996,0.337436450181533,0.374605130287472,11.3834658024519,1304.11688318727
0.257604847240961,0.366135034632544,0.376260118126494,22.797589039162,1455.02905536637
0.368270626507258,0.321620306188978,0.310109067303764,13.2079037193054,1527.51357838547
0.271888748455818,0.39909747049051,0.329013781053672,17.4819327083743,1183.51859316258
0.316591822086068,0.369893616754445,0.313514561159487,23.7667622127143,1469.42386620133
0.30151365850241,0.441101204634756,0.257385136862834,14.1558271109469,1302.29654421095
0.32582479035013,0.336687775865942,0.337487433783928,22.3455604960282,1505.32759422973
0.332887867260033,0.343743446118187,0.32336868662178,20.7706109551375,1297.52016125996
0.320075813693225,0.420488468467055,0.25943571783972,10.4667859538447,1412.65950740368
0.282301719145533,0.48753598090188,0.230162299952586,10.8309113696836,1286.21450063843
0.335173872004731,0.279243500748476,0.385582627246793,20.4422470393692,1299.31768679666
0.260435529759683,0.312925357594754,0.426639112645564,24.5179314557433,1075.97484456613
0.238610839578078,0.493554293511739,0.267834866910183,10.3764820382733,1142.06198857708
0.316387450796456,0.368948776648594,0.31466377255495,19.5310951009268,1132.67357218215
0.271868721153181,0.38060532378542,0.347525955061399,12.6534953787696,1336.13914622724
0.370384163317601,0.293140653120121,0.336475183562278,24.3276314869706,1257.07407477758
0.343932354170254,0.328515267369676,0.32755237846007,16.4108704029819,1274.19156170526
0.277870237821432,0.474797090584964,0.247332671593604,14.9398262540781,1360.29532346797
0.309318170412818,0.322802762461829,0.367879067125353,12.2735850767529,1213.91259625935
0.268858219874968,0.484764953052363,0.246376827072669,23.1731120081413,1259.08997180964
0.311386969542087,0.296016472324822,0.392596558133091,12.4409790538867,1414.12344705032
0.328270755238184,0.362323583800588,0.309405660961228,21.223245881511,1141.12376616764
0.340773992152973,0.37913701551355,0.280088992333477,18.4586861030788,1215.60660205465
0.327472109498241,0.348658454289936,0.323869436211823,23.7300469045109,1250.87529334072
0.307733207117403,0.39659445024308,0.295672342639518,23.0296629481433,1396.48000361116
0.355084563666816,0.367211626881956,0.277703809451228,19.1724829713572,1196.96141360919
0.389304445595661,0.308532233369191,0.302163321035149,19.8656754563223,1203.33069037926
0.333654130701544,0.414177377268139,0.252168492030317,13.6147969072122,1133.6207383439
0.238305875843834,0.474658309913121,0.287035814243045,12.3640575167878,1236.17731692752
0.355547170860892,0.31581239119426,0.328640437944848,12.078069807095,1516.33435472867
0.397135148997322,0.32724840650621,0.275616444496469,11.7007752631471,1413.23640615529
0.380438873309522,0.310687829206992,0.308873297483487,12.7228203409811,1199.26701662645
0.420166845572424,0.298704064337939,0.281129090089637,24.7420170523968,1150.16878034359
0.375461696476193,0.317897939046591,0.306640364477215,10.1119334414469,1351.07915733788
0.358639948927161,0.350297918670838,0.291062132402001,22.0922630316338,1082.88378066614
0.368309406871677,0.373235550857058,0.258455042271265,13.4873953645945,1395.73571953774
0.285314991190791,0.439789722232324,0.274895286576885,15.015744295122,1434.26747434782
0.312323834723203,0.305650127267429,0.382026038009369,23.8025393381053,1060.95091304424
0.261192671544645,0.379286847499835,0.35952048095552,23.2675006606089,1581.42940494928
0.374790185679399,0.285868003936551,0.33934181038405,23.4337183509461,1250.81447765548
0.302470951241795,0.386644367680331,0.310884681077874,24.5828825833058,1165.11083708679
0.341124406767281,0.326842565187432,0.332033028045287,23.9050815284067,1467.70846413426
0.398129613837579,0.324228645151958,0.277641741010463,17.2692159515589,1565.15986255714
0.278961057965629,0.460455681636085,0.260583260398286,15.9668332421825,1243.01436503551
0.268787159412986,0.453554778681511,0.277658061905503,19.4031946608183,1403.26735072349
0.307726952777041,0.377275733592015,0.314997313630944,16.8337814003886,1341.90200478011
0.366537685102826,0.376853184274622,0.256609130622552,14.2518360649095,1381.64688397364
0.249326542969053,0.409304437178815,0.341369019852132,22.3353851387303,1329.74696988021
0.287073973916525,0.417777305815875,0.295148720267601,14.4875274095771,1583.37469153978
0.294717572071424,0.358916830371638,0.346365597556938,17.7381670889861,1500.53042365137
0.28050494070233,0.423837882532812,0.295657176764858,13.3694347356037,1285.72605145309
0.342004307592743,0.334468651113543,0.323527041293714,17.6325574546456,1276.30469872915
0.347798633091332,0.296484042113931,0.355717324794737,17.0147360481144,1095.28553842761
0.333204921008972,0.410387298075618,0.25640778091541,19.0251399949141,1510.62734713865
0.326929016984675,0.340280701570404,0.332790281444922,11.5239038611669,1559.23335503743
0.271927630373899,0.447870851750626,0.280201517875476,22.3107216604909,1153.85845060439
0.385873686556067,0.290540401012032,0.323585912431901,19.6666411610483,1492.81738148364
0.38557755034993,0.330178037585796,0.284244412064274,15.2019192912171,1171.21563938113
0.24631954242447,0.439746337183483,0.313934120392047,21.7746913494833,1445.0278579522
0.339416967520326,0.423967192935258,0.236615839544416,11.0921332681756,1418.90246383801
0.323259955471587,0.412624001491328,0.264116043037085,17.1527081549876,1168.70109782175
0.336923167362997,0.434537403513102,0.228539429123901,24.3582215963495,1412.22088881402
0.32504994458044,0.416186120643033,0.258763934776527,11.7800083318706,1352.01156410144
0.263685536070164,0.460464181807531,0.275850282122304,22.9963999105327,1071.29677081369
0.227017542776653,0.430436859796095,0.342545597427251,18.7883521377757,1268.91575441384
0.315127228372665,0.465022009984181,0.219850761643154,16.6633735377707,1259.1519189699
0.330828940289239,0.403481237194147,0.265689822516613,14.8442706429136,1479.25889253604
0.219972368109372,0.499040578539813,0.280987053350814,14.3467816035542,1247.85159077938
0.30533498023231,0.370833239904438,0.323831779863252,20.9719459601508,1262.60086826623
0.291564404887825,0.462569282465639,0.245866312646536,10.0090501110769,1353.42974303764
0.330250863076624,0.339690730756887,0.330058406166489,16.396339257612,1308.71406302626
0.210244933915106,0.500495226412591,0.289259839672303,19.303225243516,1576.33852177766
0.251930227477343,0.458940955650379,0.289128816872278,23.5052276216987,1086.56485658939
0.337093272137795,0.371202349935859,0.291704377926346,20.5361896138324,1182.60061439548
0.266129362696809,0.447748068045832,0.28612256925736,20.3492539290564,1321.34135765843
0.38541903256124,0.346721710098126,0.267859257340634,14.474579466058,1319.86511808346
0.309323383464593,0.342508841185442,0.348167775349965,21.861407723076,1194.50867654953
0.336943854378599,0.373053327360654,0.290002818260747,17.97579938501,1344.75355986231
0.288060918818147,0.451103765574935,0.260835315606918,13.0108637353671,1276.93616725535
0.373167601764012,0.376762728310138,0.25006966992585,15.3316786708634,1345.00975781688
0.262268797497612,0.346408130703781,0.391323071798607,12.1183911957876,1514.11785780078
0.274406720383414,0.416603754061132,0.308989525555454,22.2607505911194,1396.8391086113
0.34111307872405,0.402509999561528,0.256376921714422,23.2766495640982,1176.34762729077
0.370436923635845,0.290256732307706,0.339306344056449,16.2552562515167,1428.38521532482
0.307475899254489,0.419920908895915,0.272603191849596,11.8187813429797,1115.29465133346
0.351813182589343,0.372319713540937,0.27586710386972,20.7935561276597,1414.03564252774
0.278310748373034,0.449987031867489,0.271702219759478,20.9974749697525,1449.98739762783
0.323177593015278,0.400611838073705,0.276210568911017,13.5559044272577,1300.65175578474
0.29098238008643,0.438243969922263,0.270773649991307,14.857893105306,1197.27239592591
0.231484091468731,0.410972823745994,0.357543084785274,13.0442122362664,1217.53213189316
0.255054612875491,0.456843485837118,0.288101901287391,20.430396017771,1114.79965709969
0.376458703848776,0.276326339618893,0.34721495653233,24.4842964534625,1489.47482182275
0.239296362579226,0.458233968787318,0.302469668633457,23.9636586916239,1318.55863423013
0.397232906748771,0.296656701361802,0.306110391889427,23.4582708302361,1096.66529384189
0.256483291721356,0.35112263388729,0.392394074391354,17.4215848267575,1513.19037215397
0.365150809600827,0.361607627432814,0.273241562966358,12.2259657228391,1399.31077959722
0.253534278691303,0.392462492435981,0.354003228872716,20.3828873241603,1484.15352437352
0.267695333763794,0.444063094466227,0.288241571769979,12.7662658282345,1408.43652664967
0.349737850128391,0.399673275628396,0.250588874243212,22.8618931792285,1289.87372608001
0.294584785534807,0.410006558290032,0.29540865617516,12.6791851517898,1530.94967243958
0.343251749102829,0.363554321912301,0.29319392898487,10.2681697490802,1581.97496192481
0.274918913028704,0.450317821567714,0.274763265403582,11.6403506658637,1067.08211516582
0.286630587993368,0.458316676233803,0.255052735772829,12.7138108693954,1074.64253731761
0.247172282770176,0.380957927307793,0.371869789922031,18.9468106339551,1161.44274088983
0.331325256194123,0.453701624483655,0.214973119322222,13.8115252623646,1186.83522956608
0.329558014226885,0.42842803795581,0.242013947817305,23.5648767940449,1342.54710858139
0.275728645772503,0.429532452697107,0.29473890153039,24.2744886934743,1063.00500838802
0.305475915466693,0.374565437847407,0.3199586466859,19.2302285824857,1362.09542771968
0.320303295481213,0.439081194239704,0.240615510279083,20.8746549572475,1336.16163130286
0.310842938971606,0.429341242418516,0.259815818609878,18.3913095534158,1369.88706621312
0.286106998983016,0.43088347685004,0.283009524166944,12.4352112864569,1531.42434782204
0.263309908375183,0.440446654587653,0.296243437037164,23.4015142601232,1439.10567524052
0.335726867909777,0.398530195251805,0.265742936838418,22.2442765303589,1072.62348155526
0.312452453685572,0.403249104029073,0.284298442285355,22.7214409148007,1407.13994597171
0.256075232412029,0.381831780368592,0.362092987219379,24.6060385962183,1383.3473196051
0.289325804053484,0.483283439910666,0.22739075603585,10.8122737037746,1356.73037776172
